Year,State,Continuum of Care (CoC),HUD CoC Number,"2018 CoC Award Amount
($0 indicates that an application was not submitted)",AHAR Part 1 CoC Category,Total Non-DV Beds on 2018 HIC ES+TH,Total Non-DV HMIS Beds on 2018 HIC ES+TH,2018 Bed coverage Percent on HMIS for ES-TH Combined,ES-SH Avg (Days),ES-SH Median (Days),ES-SH-TH Avg (Days),ES-SH-TH Median (Days),Total Persons Exited (SO),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (ES),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (TH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (SH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (PH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (SO+ES+TH+SH+PH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total HMIS Count,Total Stayers (persons),Total Stayers increased earned income,Percent Stayers increased earned income,Total Stayers increased non-employment cash income,Percent Stayers increased non-employment cash income,Total Stayers increased total income,Percent Stayers increased total income,Total Leavers (persons),Total Leavers increased earned income,Percent Leavers increased earned income,Total Leavers increased non-employment cash income,Percent Leavers increased non-employment cash income,Total Leavers increased total income,Percent Leavers increased total income,ES-SH-TH 1st Time Homeless,ES-SH-TH-PH 1st Time Homeless,Total Persons Exiting Street Outreach (SO),Total Persons Exited SO to Temporary Destinations,Total Persons Exited SO to Permanent Destinations,Percent with Successful SO Outcome,"Total Persons Exiting ES, TH, SH, PH-RRH","Total Persons Exiting ES, TH, SH, PH-RRH to Permanent Housing","Percent with Successful  ES, TH, SH, PH-RRH Exit",Total Persons Exiting PH or Remaining in PH at end of reporting period (measure excludes PH-RRH),Total Persons Exited PH to permanent destinations or Remained in PH for 6+ mos (measure excludes PH-RRH),Percent with Successful PH Retention or Exit
2016,PA,Philadelphia CoC,PA-500,33542976,Major Cities,5451,4442,0.814896349,150,75,216,120,2089,112,165,238,0.053614169,0.07898516,0.11393011,10228,1934,159,0.08221303,586,0.302998966,680,0.351602896,529,101,0.190926276,163,0.308128544,241,0.45557656,5738,6215,280,1,4,0.017857143,6781,1563,0.230496977,3992,3874,0.970440882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,Harrisburg/Dauphin County CoC,PA-501,1683543,"Smaller Cities, Counties, and Regional CoCs",435,291,0.668965517,60,37,109,49,420,9,18,30,0.021428571,0.042857143,0.071428571,882,48,1,0.020833333,5,0.104166667,6,0.125,59,6,0.101694915,12,0.203389831,18,0.305084746,638,777,0,0,0,NA,686,322,0.469387755,146,131,0.897260274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,"Upper Darby, Chester, Haverford/Delaware County CoC",PA-502,5141756,"Smaller Cities, Counties, and Regional CoCs",384,325,0.846354167,98,45,133,60,435,16,26,45,0.036781609,0.059770115,0.103448276,1355,187,2,0.010695187,78,0.417112299,79,0.422459893,116,52,0.448275862,62,0.534482759,62,0.534482759,903,1084,12,2,4,0.5,1210,564,0.466115702,304,294,0.967105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,"Wilkes-Barre, Hazleton/Luzerne County CoC",PA-503,3917394,"Smaller Cities, Counties, and Regional CoCs",145,145,1,19,12,57,19,657,73,105,129,0.111111111,0.159817352,0.196347032,942,75,3,0.04,19,0.253333333,19,0.253333333,38,17,0.447368421,6,0.157894737,23,0.605263158,703,864,0,0,0,NA,873,580,0.664375716,242,232,0.958677686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,"Lower Merion, Norristown, Abington/Montgomery County CoC",PA-504,2973442,"Smaller Cities, Counties, and Regional CoCs",326,312,0.957055215,67,56,141,70,490,21,42,77,0.042857143,0.085714286,0.157142857,993,74,1,0.013513514,14,0.189189189,14,0.189189189,89,28,0.314606742,13,0.146067416,35,0.393258427,578,798,240,142,14,0.65,954,586,0.614255765,142,137,0.964788732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,Chester County CoC,PA-505,1642543,"Smaller Cities, Counties, and Regional CoCs",929,911,0.980624327,67,53,133,86,929,65,114,166,0.069967707,0.122712594,0.17868676,1830,109,0,0,1,0.009174312,1,0.009174312,54,10,0.185185185,11,0.203703704,18,0.333333333,1144,1211,98,23,58,0.826530612,1332,819,0.614864865,326,306,0.938650307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,Reading/Berks County CoC,PA-506,2828868,"Smaller Cities, Counties, and Regional CoCs",444,436,0.981981982,80,40,136,67,994,63,116,163,0.063380282,0.116700201,0.163983903,1680,83,6,0.072289157,9,0.108433735,12,0.144578313,200,67,0.335,17,0.085,83,0.415,974,1168,46,20,3,0.5,1440,852,0.591666667,387,362,0.935400517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,Scranton/Lackawanna County CoC,PA-508,2586130,"Smaller Cities, Counties, and Regional CoCs",179,179,1,26,11,107,30,249,7,13,30,0.02811245,0.052208835,0.120481928,796,79,17,0.215189873,30,0.379746835,42,0.53164557,109,24,0.220183486,28,0.256880734,48,0.440366972,514,549,16,12,4,1,672,477,0.709821429,184,178,0.967391304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,Eastern Pennsylvania CoC,PA-509,10978472,"Smaller Cities, Counties, and Regional CoCs",1855,1153,0.621563342,68,34,125,50,1883,49,89,157,0.026022305,0.047265003,0.083377589,4705,557,63,0.113105925,224,0.402154399,261,0.468581688,553,139,0.251356239,121,0.21880651,241,0.435804702,3544,4692,9,1,2,0.333333333,4457,2378,0.533542742,1203,1113,0.925187032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,Lancaster City & County CoC,PA-510,2311097,"Smaller Cities, Counties, and Regional CoCs",383,378,0.98694517,34,19,79,32,705,50,75,95,0.070921986,0.106382979,0.134751773,1825,67,10,0.149253731,17,0.253731343,26,0.388059701,168,21,0.125,40,0.238095238,59,0.351190476,1339,1416,24,7,5,0.5,869,240,0.276179517,167,163,0.976047904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,"Bristol, Bensalem/Bucks County CoC",PA-511,1174207,"Smaller Cities, Counties, and Regional CoCs",472,441,0.934322034,62,27,214,89,359,14,56,100,0.038997214,0.155988858,0.278551532,1034,24,5,0.208333333,6,0.25,11,0.458333333,49,18,0.367346939,14,0.285714286,28,0.571428571,577,734,0,0,0,NA,780,393,0.503846154,123,110,0.894308943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,York City & County CoC,PA-512,1196933,"Smaller Cities, Counties, and Regional CoCs",279,279,1,29,17,56,24,623,71,100,157,0.113964687,0.160513644,0.252006421,1904,39,0,0,6,0.153846154,6,0.153846154,53,3,0.056603774,13,0.245283019,14,0.264150943,1398,1495,0,0,0,NA,1776,843,0.474662162,234,194,0.829059829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",PA-600,17787724,"Smaller Cities, Counties, and Regional CoCs",1122,1103,0.983065954,81,47,163,75,943,75,113,155,0.079533404,0.119830329,0.164369035,3935,512,61,0.119140625,143,0.279296875,201,0.392578125,412,123,0.298543689,96,0.233009709,201,0.487864078,2682,3322,77,1,2,0.038961039,3192,1119,0.35056391,2110,1866,0.88436019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,Western Pennsylvania CoC,PA-601,8977926,"Smaller Cities, Counties, and Regional CoCs",909,602,0.662266227,75,23,126,35,1812,93,183,283,0.051324503,0.100993377,0.156181015,2046,393,67,0.170483461,86,0.218829517,138,0.351145038,517,100,0.193423598,93,0.179883946,179,0.34622824,1464,2452,0,0,0,NA,2336,1474,0.630993151,971,907,0.934088568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,Beaver County CoC,PA-603,1347740,"Smaller Cities, Counties, and Regional CoCs",110,110,1,118,30,149,38,143,2,5,13,0.013986014,0.034965035,0.090909091,408,60,9,0.15,15,0.25,24,0.4,75,10,0.133333333,4,0.053333333,14,0.186666667,251,586,0,0,0,NA,539,283,0.525046382,213,169,0.79342723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PA,Erie City & County CoC,PA-605,2267190,"Smaller Cities, Counties, and Regional CoCs",368,368,1,49,30,83,41,717,73,116,169,0.10181311,0.161785216,0.235704324,1572,121,13,0.107438017,22,0.181818182,32,0.26446281,146,28,0.191780822,17,0.116438356,40,0.273972603,1022,1161,383,304,22,0.851174935,1410,646,0.458156028,466,434,0.931330472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PR,Puerto Rico Balance of Commonwealth CoC,PR-502,13057303,Balance of State and Statewide CoCs,942,941,0.998938429,120,34,227,120,682,98,135,184,0.143695015,0.197947214,0.269794721,1946,786,43,0.054707379,56,0.071246819,91,0.115776081,617,89,0.144246353,155,0.251215559,230,0.372771475,1061,1328,779,172,143,0.40436457,1303,573,0.439754413,1621,1536,0.947563233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PR,South-Southeast Puerto Rico CoC,PR-503,5658674,"Smaller Cities, Counties, and Regional CoCs",623,617,0.990369181,263,95,275,151,519,26,46,92,0.050096339,0.088631985,0.177263969,1058,176,22,0.125,13,0.073863636,26,0.147727273,244,29,0.118852459,40,0.163934426,63,0.258196721,578,831,395,113,101,0.541772152,1044,706,0.676245211,515,464,0.900970874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,RI,Rhode Island Statewide CoC,RI-500,5932887,Balance of State and Statewide CoCs,963,810,0.841121495,85,47,113,58,1714,204,283,336,0.119019837,0.165110852,0.196032672,3477,434,22,0.050691244,107,0.246543779,125,0.288018433,284,48,0.169014085,54,0.190140845,95,0.334507042,1968,2441,315,40,69,0.346031746,2984,1283,0.429959786,1906,1798,0.943336831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,SC,Charleston/Low Country CoC,SC-500,1719596,"Smaller Cities, Counties, and Regional CoCs",321,267,0.831775701,62,33,77,53,699,57,90,109,0.081545064,0.128755365,0.155937053,1340,47,0,0,0,0,0,0,38,4,0.105263158,5,0.131578947,8,0.210526316,974,1095,523,59,108,0.319311663,1223,520,0.425183974,156,154,0.987179487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,SC,"Greenville, Anderson, Spartanburg/Upstate CoC",SC-501,3240222,"Smaller Cities, Counties, and Regional CoCs",1446,711,0.491701245,103,58,173,86,1018,58,85,114,0.05697446,0.083497053,0.111984283,1776,196,7,0.035714286,41,0.209183673,48,0.244897959,141,43,0.304964539,26,0.184397163,66,0.468085106,1069,1317,172,17,8,0.145348837,1591,928,0.583280955,244,237,0.971311475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,SC,Columbia/Midlands CoC,SC-502,2856086,"Smaller Cities, Counties, and Regional CoCs",997,791,0.79338014,62,24,100,43,1146,103,191,271,0.089877836,0.166666667,0.236474695,3665,170,4,0.023529412,4,0.023529412,7,0.041176471,490,77,0.157142857,80,0.163265306,144,0.293877551,2327,2533,652,43,15,0.088957055,2673,1210,0.452674897,890,827,0.929213483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,SC,"Myrtle Beach, Sumter City & County CoC",SC-503,1918122,"Smaller Cities, Counties, and Regional CoCs",501,329,0.656686627,51,20,80,27,613,28,48,79,0.045676998,0.078303426,0.128874388,1773,150,9,0.06,37,0.246666667,44,0.293333333,198,74,0.373737374,20,0.101010101,93,0.46969697,1439,2117,51,9,19,0.549019608,1904,889,0.466911765,1019,955,0.937193327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,SD,South Dakota Statewide CoC,SD-500,1264095,Balance of State and Statewide CoCs,831,443,0.533092659,187,21,236,34,471,35,50,70,0.074309979,0.106157113,0.148619958,3058,86,5,0.058139535,12,0.139534884,16,0.186046512,85,7,0.082352941,28,0.329411765,31,0.364705882,1796,1958,30,3,27,1,2343,476,0.203158344,345,314,0.910144928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TN,Chattanooga/Southeast Tennessee CoC,TN-500,2589462,"Smaller Cities, Counties, and Regional CoCs",277,243,0.877256318,42,14,52,15,452,24,44,65,0.053097345,0.097345133,0.14380531,1960,226,4,0.017699115,57,0.252212389,61,0.269911504,186,21,0.112903226,42,0.225806452,42,0.225806452,1757,2090,92,6,26,0.347826087,1105,500,0.452488688,652,618,0.947852761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TN,Memphis/Shelby County CoC,TN-501,6706950,Major Cities,1496,1446,0.96657754,40,10,96,27,1775,100,139,231,0.056338028,0.078309859,0.130140845,4695,373,5,0.013404826,34,0.091152815,38,0.101876676,723,183,0.253112033,71,0.098201936,239,0.330567082,3632,3980,330,105,104,0.633333333,4634,1743,0.376132931,790,757,0.958227848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TN,Knoxville/Knox County CoC,TN-502,1390506,"Smaller Cities, Counties, and Regional CoCs",755,677,0.896688742,46,21,72,29,877,114,165,233,0.129988597,0.188141391,0.265678449,3479,136,4,0.029411765,22,0.161764706,26,0.191176471,327,42,0.128440367,47,0.143730887,80,0.244648318,1997,2520,132,2,105,0.810606061,1533,1109,0.723418134,373,327,0.876675603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TN,Central Tennessee CoC,TN-503,1816073,"Smaller Cities, Counties, and Regional CoCs",235,235,1,126,25,137,32,237,5,15,16,0.021097046,0.063291139,0.067510549,1302,51,0,0,0,0,0,0,210,40,0.19047619,13,0.061904762,52,0.247619048,856,1078,0,0,0,NA,1046,431,0.412045889,268,229,0.854477612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TN,Nashville-Davidson County CoC,TN-504,3234117,Major Cities,2069,511,0.246979217,109,44,162,82,741,49,68,100,0.066126856,0.091767881,0.134952767,1617,361,44,0.121883657,121,0.335180055,161,0.44598338,136,21,0.154411765,45,0.330882353,65,0.477941176,1062,1991,221,21,16,0.167420814,1784,1194,0.669282511,1702,1468,0.862514689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TN,Upper Cumberland CoC,TN-506,780613,"Smaller Cities, Counties, and Regional CoCs",257,149,0.579766537,48,22,62,29,361,7,22,33,0.019390582,0.060941828,0.091412742,376,34,2,0.058823529,12,0.352941176,14,0.411764706,52,5,0.096153846,23,0.442307692,23,0.442307692,306,562,18,1,3,0.222222222,478,230,0.481171548,171,147,0.859649123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TN,Jackson/West Tennessee CoC,TN-507,1546745,"Smaller Cities, Counties, and Regional CoCs",166,120,0.722891566,80,43,139,61,317,4,7,19,0.012618297,0.022082019,0.059936909,202,108,7,0.064814815,23,0.212962963,26,0.240740741,145,49,0.337931034,31,0.213793103,73,0.503448276,252,656,231,103,91,0.83982684,422,348,0.82464455,462,435,0.941558442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TN,Appalachian Regional CoC,TN-509,1528834,"Smaller Cities, Counties, and Regional CoCs",436,214,0.490825688,26,8,44,10,39,2,6,10,0.051282051,0.153846154,0.256410256,1185,111,7,0.063063063,29,0.261261261,34,0.306306306,82,36,0.43902439,11,0.134146341,43,0.524390244,846,1295,0,0,0,NA,1341,494,0.368381805,293,285,0.972696246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TN,Murfreesboro/Rutherford County CoC,TN-510,525674,"Smaller Cities, Counties, and Regional CoCs",222,126,0.567567568,36,38,77,47,124,4,13,27,0.032258065,0.10483871,0.217741935,62,38,0,0,8,0.210526316,8,0.210526316,11,3,0.272727273,3,0.272727273,6,0.545454545,101,209,0,0,0,NA,94,67,0.712765957,159,154,0.968553459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TN,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",TN-512,492136,"Smaller Cities, Counties, and Regional CoCs",365,124,0.339726027,17,5,92,7,231,8,11,16,0.034632035,0.047619048,0.069264069,571,20,3,0.15,1,0.05,4,0.2,29,5,0.172413793,4,0.137931034,9,0.310344828,486,1147,5,2,3,1,1033,362,0.350435624,60,52,0.866666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TX,San Antonio/Bexar County CoC,TX-500,8654457,Major Cities,2066,2026,0.980638916,110,41,157,67,2969,184,394,659,0.061973729,0.132704614,0.221960256,6235,238,18,0.075630252,50,0.210084034,63,0.264705882,285,81,0.284210526,43,0.150877193,101,0.354385965,3445,4896,984,470,69,0.547764228,4583,1927,0.420466943,2071,1973,0.952679865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TX,Austin/Travis County CoC,TX-503,5686658,Major Cities,1001,969,0.968031968,74,40,96,49,1658,116,169,248,0.069963812,0.101930036,0.149577805,5040,290,11,0.037931034,48,0.165517241,57,0.196551724,98,25,0.255102041,34,0.346938776,56,0.571428571,3051,3494,74,5,4,0.121621622,4541,1226,0.269984585,1499,1412,0.941961308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TX,"Dallas City & County, Irving CoC",TX-600,15979190,Major Cities,3094,934,0.301874596,119,72,175,97,1431,64,103,157,0.044723969,0.071977638,0.109713487,4999,663,79,0.119155354,150,0.226244344,210,0.316742081,539,212,0.393320965,131,0.243042672,317,0.58812616,3384,4486,175,74,44,0.674285714,3069,1254,0.408602151,2739,2642,0.964585615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TX,"Fort Worth, Arlington/Tarrant County CoC",TX-601,11323933,Major Cities,1527,1171,0.76686313,311,91,341,112,1308,183,236,300,0.139908257,0.180428135,0.229357798,7017,422,8,0.018957346,27,0.063981043,32,0.075829384,61,24,0.393442623,24,0.393442623,40,0.655737705,4799,5328,455,38,50,0.193406593,7762,1430,0.184230868,1563,1487,0.95137556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TX,El Paso City & County CoC,TX-603,2763916,Major Cities,1190,774,0.650420168,34,10,75,17,573,47,76,107,0.082024433,0.132635253,0.186736475,2244,27,0,0,14,0.518518519,11,0.407407407,213,77,0.361502347,80,0.375586854,141,0.661971831,1106,1558,243,51,87,0.567901235,1720,1016,0.590697674,101,87,0.861386139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TX,Waco/McLennan County CoC,TX-604,988312,"Smaller Cities, Counties, and Regional CoCs",165,150,0.909090909,33,10,50,14,204,39,45,50,0.191176471,0.220588235,0.245098039,1092,25,2,0.08,3,0.12,5,0.2,87,32,0.367816092,9,0.103448276,38,0.436781609,726,746,93,23,30,0.569892473,950,129,0.135789474,82,75,0.914634146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TX,Texas Balance of State CoC,TX-607,6499737,Balance of State and Statewide CoCs,3193,1892,0.592546195,39,14,58,19,3254,271,413,553,0.083282114,0.126920713,0.169944683,8932,177,22,0.124293785,42,0.237288136,60,0.338983051,462,142,0.307359307,65,0.140692641,183,0.396103896,6536,7214,1598,354,58,0.257822278,8328,2547,0.305835735,309,281,0.909385113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TX,Amarillo CoC,TX-611,595303,"Smaller Cities, Counties, and Regional CoCs",588,588,1,116,32,136,36,305,40,61,77,0.131147541,0.2,0.252459016,2156,149,41,0.275167785,46,0.308724832,20,0.134228188,109,28,0.256880734,28,0.256880734,8,0.073394495,1294,1301,0,0,0,NA,1679,244,0.145324598,398,269,0.675879397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TX,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",TX-624,301888,"Smaller Cities, Counties, and Regional CoCs",349,313,0.896848138,35,11,35,11,33,0,3,3,0,0.090909091,0.090909091,213,25,2,0.08,1,0.04,3,0.12,2,0,0,0,0,0,0,0,1,1,0,1,1,350,129,0.368571429,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TX,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",TX-700,33233058,Major Cities,2906,2884,0.992429456,43,14,87,26,3149,353,587,955,0.112099079,0.186408384,0.30327088,13463,906,84,0.092715232,132,0.145695364,197,0.217439294,910,293,0.321978022,142,0.156043956,405,0.445054945,9499,11049,3534,65,513,0.163554046,12316,3597,0.29205911,2737,2511,0.917427841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TX,"Bryan, College Station/Brazos Valley CoC",TX-701,288891,"Smaller Cities, Counties, and Regional CoCs",184,178,0.967391304,52,27,52,27,212,5,6,6,0.023584906,0.028301887,0.028301887,741,17,0,0,0,0,0,0,24,1,0.041666667,1,0.041666667,2,0.083333333,521,532,0,0,0,NA,659,205,0.31107739,0,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,UT,Salt Lake City & County CoC,UT-500,7291633,"Smaller Cities, Counties, and Regional CoCs",1198,1078,0.899833055,60,25,74,28,2150,233,410,906,0.108372093,0.190697674,0.421395349,9382,335,21,0.062686567,71,0.211940299,84,0.250746269,379,61,0.160949868,90,0.237467018,142,0.374670185,5350,5899,1385,88,49,0.098916968,8055,1841,0.228553693,2227,2093,0.939829367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,UT,Utah Balance of State CoC,UT-503,1819427,Balance of State and Statewide CoCs,394,338,0.85786802,34,15,37,16,886,44,60,160,0.0496614,0.06772009,0.180586907,3783,77,0,0,7,0.090909091,7,0.090909091,250,54,0.216,40,0.16,84,0.336,2805,3720,141,22,15,0.262411348,4150,1856,0.447228916,282,241,0.854609929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,UT,Provo/Mountainland CoC,UT-504,978525,"Smaller Cities, Counties, and Regional CoCs",104,104,1,12,4,28,4,191,12,20,32,0.062827225,0.104712042,0.167539267,1455,74,2,0.027027027,14,0.189189189,14,0.189189189,134,31,0.231343284,33,0.246268657,58,0.432835821,1116,1246,47,0,0,0,1430,608,0.425174825,233,188,0.806866953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VA,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",VA-500,4346322,"Smaller Cities, Counties, and Regional CoCs",615,564,0.917073171,41,19,72,33,1355,134,214,316,0.098892989,0.157933579,0.233210332,3509,161,10,0.062111801,61,0.378881988,65,0.403726708,166,26,0.156626506,29,0.174698795,51,0.307228916,2299,2586,158,28,54,0.518987342,3171,1387,0.437401451,507,492,0.970414201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VA,"Norfolk/Chesapeake, Suffolk, Isle of Wight, Southampton Counties CoC",VA-501,3903688,"Smaller Cities, Counties, and Regional CoCs",496,175,0.352822581,39,20,65,31,769,13,30,56,0.016905072,0.039011704,0.072821847,1633,187,13,0.069518717,47,0.251336898,58,0.310160428,143,61,0.426573427,23,0.160839161,78,0.545454545,1019,1442,213,83,39,0.572769953,1813,773,0.426365141,476,466,0.978991597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VA,"Roanoke City & County, Salem CoC",VA-502,835191,"Smaller Cities, Counties, and Regional CoCs",430,420,0.976744186,35,13,38,14,342,18,27,49,0.052631579,0.078947368,0.143274854,2116,65,0,0,17,0.261538462,17,0.261538462,25,0,0,6,0.24,6,0.24,1921,2068,566,49,294,0.606007067,2092,353,0.16873805,178,165,0.926966292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VA,Virginia Beach CoC,VA-503,1401011,Major Cities,235,231,0.982978723,75,40,144,83,469,22,42,54,0.046908316,0.089552239,0.115138593,907,131,13,0.099236641,33,0.251908397,43,0.328244275,76,20,0.263157895,27,0.355263158,35,0.460526316,554,672,174,40,42,0.471264368,753,473,0.62815405,440,431,0.979545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VA,Charlottesville CoC,VA-504,364572,"Smaller Cities, Counties, and Regional CoCs",104,14,0.134615385,30,11,37,13,85,3,12,18,0.035294118,0.141176471,0.211764706,283,57,2,0.035087719,8,0.140350877,10,0.175438596,17,1,0.058823529,3,0.176470588,4,0.235294118,228,249,0,0,0,NA,288,111,0.385416667,78,75,0.961538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VA,"Newport News, Hampton/Virginia Peninsula CoC",VA-505,2017216,"Smaller Cities, Counties, and Regional CoCs",310,206,0.664516129,77,41,98,44,496,18,30,51,0.036290323,0.060483871,0.102822581,1347,104,13,0.125,18,0.173076923,31,0.298076923,34,6,0.176470588,15,0.441176471,17,0.5,934,1267,64,26,5,0.484375,1585,724,0.456782334,350,325,0.928571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VA,Portsmouth CoC,VA-507,1204885,"Smaller Cities, Counties, and Regional CoCs",47,47,1,66,52,107,56,325,14,27,27,0.043076923,0.083076923,0.083076923,432,45,1,0.022222222,3,0.066666667,4,0.088888889,18,2,0.111111111,6,0.333333333,7,0.388888889,533,556,16,3,4,0.4375,342,185,0.540935673,172,165,0.959302326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VA,Lynchburg CoC,VA-508,359813,"Smaller Cities, Counties, and Regional CoCs",173,173,1,43,25,57,30,218,10,19,32,0.04587156,0.087155963,0.146788991,743,29,0,0,0,0,0,0,33,9,0.272727273,5,0.151515152,12,0.363636364,544,579,0,0,0,NA,694,279,0.402017291,49,48,0.979591837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
